"","gender_13","age_13","manager_13","func_13","annual_salary_13","bonus_13","gender_14","age_14","manager_14","func_14","annual_salary_14","bonus_14","num_email_total","num_targets_total","num_words_total","num_warmth_words_total","num_competence_words_total","per_warmth_total","per_competence_total","num_weekday_total","num_weekend_total","num_email_within","num_targets_within","num_words_within","num_warmth_words_within","num_competence_words_within","per_warmth_within","per_competence_within","num_email_across","num_targets_across","num_words_across","num_warmth_words_across","num_competence_words_across","per_warmth_across","per_competence_across","company_13","company_14"
"563",NA,NA,0,"Global Product Development",83636.41,8363.641,1,50,0,"Global Product Development",86145.5,8614.55,8,5,233,16,10,0.0686695278969957,0.0429184549356223,8,0,3,2,84,5,4,0.0595238095238095,0.0476190476190476,5,3,149,11,6,0.0738255033557047,0.0402684563758389,"Standard","Standard"
"564",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,8,2,166,0,6,0,0.036144578313253,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",0,55,0,"Sourcing",33987.2,1359.488,0,57,0,"Strategic Logistic Solutions (SLS)",34257.6,1370.3,250,85,7201,301,414,0.0417997500347174,0.057492014997917,236,14,172,48,4828,196,258,0.0405965202982601,0.0534382767191384,4,3,131,5,8,0.0381679389312977,0.0610687022900763,"Luxury","Luxury"
"566",0,52,1,"Customer Service",106296.06,10629.606,NA,NA,NA,"",109484.96,10948.5,311,79,9026,483,622,0.0535120762242411,0.0689120319078218,287,24,238,49,6791,373,483,0.054925636872331,0.0711235458695332,10,4,290,22,19,0.0758620689655172,0.0655172413793104,"Luxury",NA
"567",NA,NA,NA,"",64710.88,16177.72,NA,NA,NA,"",64710.88,22648.81,19,7,625,7,31,0.0112,0.0496,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,NA,"",53044.94,7956.741,NA,NA,NA,"",53044.94,7956.74,39,13,1241,37,55,0.0298146655922643,0.0443190975020145,25,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,NA,"",61920,6192,NA,NA,NA,"",61920,NA,24,12,1107,22,50,0.019873532068654,0.04516711833785,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",0,32,0,"Other",NA,NA,NA,NA,0,"Manufacturing Professionals",NA,NA,129,18,3306,66,131,0.0199637023593466,0.0396249243799153,126,3,43,11,1294,25,40,0.0193199381761978,0.0309119010819165,16,2,320,4,12,0.0125,0.0375,"Standard","Standard"
"571",0,52,0,"Customer Service",27996.8,1119.872,0,54,0,"Customer Service",29057.6,1162.3,67,29,2003,83,94,0.0414378432351473,0.0469296055916126,63,4,52,19,1479,63,72,0.0425963488843813,0.0486815415821501,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"572",NA,NA,NA,"",70350.02,3517.501,NA,NA,NA,"",73515.78,2940.63,50,15,2419,70,126,0.0289375775113683,0.052087639520463,44,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",1,51,1,"Sourcing",144810.08,28962.016,1,53,1,"Manufacturing Professionals",149009.57,29801.91,123,36,3430,190,193,0.0553935860058309,0.056268221574344,108,15,98,23,2627,137,158,0.0521507422915874,0.0601446516939475,1,1,5,1,1,0.2,0.2,"Standard","Standard"
"574",NA,NA,NA,"",103376.15,10337.615,1,61,1,"Manufacturing Professionals",106270.68,10627.07,85,23,2062,46,100,0.0223084384093113,0.0484966052376334,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard"
"575",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,229,38,6331,369,296,0.0582846311799084,0.0467540672879482,213,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",0,31,0,"Sourcing",NA,NA,NA,NA,NA,"",NA,NA,112,36,2534,153,119,0.0603788476716654,0.0469613259668508,103,9,66,26,1414,84,71,0.0594059405940594,0.0502121640735502,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"577",NA,NA,NA,"",103001.82,30900.546,NA,NA,NA,"",105164.86,36807.7,46,19,1283,38,77,0.029618082618862,0.0600155884645362,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,122,26,2962,131,206,0.0442268737339635,0.0695476029709656,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",1,40,0,"Global Product Engineering & Safety",115200.8,17280.12,1,42,0,"Sourcing",131962.48,19794.37,274,65,4130,184,258,0.0445520581113801,0.0624697336561743,229,45,161,40,2346,103,153,0.0439045183290708,0.0652173913043478,53,10,950,38,42,0.04,0.0442105263157895,"Luxury","Luxury"
"580",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,2,2,63,2,2,0.0317460317460317,0.0317460317460317,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,1,67,4,4,0.0597014925373134,0.0597014925373134,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",0,30,0,"Human Resources",55284.65,2764.2325,0,32,0,"Human Resources",65548.25,6554.83,78,28,2073,100,124,0.0482392667631452,0.0598166907863001,78,0,66,22,1645,73,95,0.0443768996960486,0.0577507598784195,1,1,76,6,6,0.0789473684210526,0.0789473684210526,"Standard","Standard"
"583",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,101,53,2531,54,58,0.021335440537337,0.0229158435401027,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,197,32,7137,335,403,0.0469384895614404,0.0564663023679417,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,2,156,6,4,0.0384615384615385,0.0256410256410256,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,9,6,296,20,10,0.0675675675675676,0.0337837837837838,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,0,"Sourcing",49263.59,0,NA,NA,NA,"",50790.76,NA,53,23,822,38,61,0.0462287104622871,0.0742092457420925,53,0,29,13,373,22,25,0.0589812332439678,0.0670241286863271,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"588",NA,NA,NA,"",80759,8075.9,NA,NA,NA,"",80759,NA,46,13,1725,35,88,0.0202898550724638,0.0510144927536232,44,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",NA,NA,NA,"",NA,NA,NA,NA,NA,"",276536.26,110614.5,128,34,6548,287,312,0.0438301771533293,0.047648136835675,120,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",1,53,0,"Strategic Logistic Solutions (SLS)",48469.72,1938.7888,1,54,0,"Manufacturing Professionals",50650.86,2026.03,170,26,3626,141,240,0.0388858246001103,0.066188637617209,159,11,115,19,2390,98,155,0.0410041841004184,0.0648535564853557,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"591",NA,NA,NA,"",57892.81,5789.281,NA,NA,NA,"",57892.81,NA,41,17,1574,28,80,0.0177890724269377,0.0508259212198221,34,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",0,36,0,"Customer Service",NA,NA,NA,NA,NA,"",NA,NA,117,52,4074,202,221,0.0495827196858125,0.054246440844379,115,2,70,29,2513,125,133,0.049741345005969,0.052924791086351,5,3,144,8,11,0.0555555555555556,0.0763888888888889,"Luxury",NA
"593",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,38,20,889,40,57,0.0449943757030371,0.0641169853768279,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",1,39,1,"Sourcing",131455.59,32863.8975,1,41,1,"Manufacturing Professionals",134216.16,40264.85,87,33,2169,124,111,0.0571692023974182,0.0511756569847856,86,1,62,23,1594,91,69,0.0570890840652447,0.0432873274780427,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"595",NA,NA,NA,"",43945.98,1757.8392,NA,NA,NA,"",45264.44,1810.58,127,14,4224,84,202,0.0198863636363636,0.0478219696969697,112,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,86,21,2721,119,123,0.043733921352444,0.0452039691289967,82,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,131,34,5181,200,299,0.038602586373287,0.0577108666280641,131,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,68,10,2425,62,121,0.0255670103092784,0.0498969072164948,50,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",NA,NA,NA,"",92421.12,27726.336,NA,NA,NA,"",94361.96,33026.69,109,40,3974,91,170,0.0228988424760946,0.042778057372924,99,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",0,51,0,"Information Technology",37401,1496.04,0,52,0,"Information Technology",38523.16,1540.93,129,45,2032,77,148,0.0378937007874016,0.0728346456692913,129,0,94,29,1544,56,108,0.0362694300518135,0.0699481865284974,7,3,122,3,9,0.0245901639344262,0.0737704918032787,"Luxury","Luxury"
"601",NA,NA,NA,"",84426.21,25327.863,NA,NA,NA,"",86199.16,NA,30,11,390,25,31,0.0641025641025641,0.0794871794871795,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",1,61,0,"Human Resources",69353.27,6935.327,1,63,0,"Human Resources",71433.87,7143.39,116,32,4887,108,239,0.0220994475138122,0.0489052588500102,116,0,98,22,4166,89,204,0.0213634181469035,0.0489678348535766,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"603",0,36,0,"Marketing",NA,NA,0,37,0,"Business Intelligence",69169.88,3458.49,156,37,5477,279,309,0.0509402957823626,0.0564177469417564,156,0,110,21,3826,201,220,0.0525352848928385,0.0575013068478829,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"604",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,74,15,2254,65,165,0.0288376220053239,0.0732031943212067,74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",0,40,1,"Corporate Finance",71334.71,7133.471,0,42,1,"Accounting",73474.75,7347.48,72,32,1604,79,113,0.0492518703241895,0.0704488778054863,72,0,66,29,1416,75,102,0.0529661016949153,0.0720338983050847,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"606",1,34,0,"Sourcing",54355.27,5435.527,NA,NA,NA,"",56040.28,5604.03,200,47,4499,90,202,0.0200044454323183,0.0448988664147588,199,1,104,24,2545,53,117,0.0208251473477407,0.0459724950884086,13,7,328,6,7,0.0182926829268293,0.0213414634146341,"Standard",NA
"607",NA,NA,NA,"",55000.08,16500.024,NA,NA,NA,"",56100.08,NA,62,17,2752,90,126,0.032703488372093,0.0457848837209302,58,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",1,48,0,"Global Product Development",NA,NA,NA,NA,NA,"",NA,NA,103,33,2600,70,88,0.0269230769230769,0.0338461538461538,101,2,94,27,2429,68,81,0.0279950596953479,0.0333470564018114,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"609",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,3,51,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,8,5,248,10,18,0.0403225806451613,0.0725806451612903,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",1,32,0,"Customer Service",26686.4,1067.456,1,34,0,"Customer Service",27892.8,1115.71,95,27,2033,125,156,0.0614854894244958,0.0767338908017708,95,0,74,18,1662,97,126,0.0583634175691937,0.075812274368231,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"612",0,39,0,"Global Product Development",47191.19,0,0,40,0,"Global Product Development",48606.93,2430.35,1,1,11,1,1,0.0909090909090909,0.0909090909090909,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"613",NA,NA,NA,"",46237.62,6935.643,NA,NA,NA,"",48737.52,7310.63,31,11,995,39,66,0.0391959798994975,0.0663316582914573,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",NA,NA,NA,"",40106.82,1604.2728,NA,NA,NA,"",41711.02,1668.44,272,67,6344,334,324,0.0526481715006305,0.0510718789407314,271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,2,2,140,18,10,0.128571428571429,0.0714285714285714,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",1,62,0,"Sourcing",72188.17,7218.817,1,63,0,"Manufacturing Professionals",72188.17,7218.82,69,17,1981,66,91,0.03331650681474,0.0459363957597173,69,0,55,11,1491,50,74,0.0335345405767941,0.0496311200536553,2,2,68,2,2,0.0294117647058824,0.0294117647058824,"Standard","Standard"
"617",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,61,21,2320,148,101,0.0637931034482759,0.0435344827586207,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,13,4,397,18,31,0.0453400503778338,0.0780856423173804,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,41,19,1734,34,98,0.0196078431372549,0.0565167243367935,36,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,159,36,2578,91,161,0.0352986811481769,0.0624515128006206,159,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,112,62,3946,160,311,0.0405473897617841,0.0788139888494678,107,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,172,40,5118,302,408,0.0590074247753029,0.0797186400937866,170,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",1,45,0,"Customer Service",51931.84,0,NA,NA,NA,"",53385.93,NA,31,16,645,23,47,0.0356589147286822,0.0728682170542636,31,0,26,14,554,19,42,0.0342960288808664,0.075812274368231,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"624",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,160,55,9062,226,341,0.0249393069962481,0.0376296623261973,152,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,15,4,634,53,50,0.083596214511041,0.0788643533123028,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,14,6,399,30,18,0.075187969924812,0.0451127819548872,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",NA,NA,NA,"",57000,0,NA,NA,NA,"",57000,NA,50,17,1208,22,24,0.0182119205298013,0.0198675496688742,37,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",1,50,1,"Corporate Finance",383199.96,229919.976,1,51,1,"Executive Committee and Staff",469999.92,328999.94,104,25,1430,99,69,0.0692307692307692,0.0482517482517483,100,4,80,17,1089,77,48,0.0707070707070707,0.0440771349862259,7,4,147,2,10,0.0136054421768707,0.0680272108843537,"Luxury","Luxury"
"629",1,48,0,"Sourcing",NA,NA,NA,NA,NA,"",NA,NA,19,9,556,14,35,0.0251798561151079,0.0629496402877698,18,1,17,8,496,13,31,0.0262096774193548,0.0625,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"630",0,34,0,"Customer Service",25542.4,1021.696,0,36,0,"Customer Service",27768,1110.72,426,55,5022,487,602,0.0969733174034249,0.119872560732776,397,29,224,33,2654,261,321,0.0983421250941974,0.120949510173323,2,2,10,2,2,0.2,0.2,"Luxury","Luxury"
"631",NA,NA,NA,"",57679.96,14419.99,NA,NA,NA,"",57679.96,20187.99,68,32,2097,74,156,0.0352885073915117,0.0743919885550787,59,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",1,65,0,"Sourcing",NA,NA,NA,NA,NA,"",NA,NA,25,10,444,13,40,0.0292792792792793,0.0900900900900901,25,0,18,8,337,9,25,0.0267062314540059,0.0741839762611276,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"633",NA,NA,NA,"",109235.94,32770.782,NA,NA,NA,"",135000,NA,107,28,3086,156,206,0.050550874918989,0.0667530784186649,92,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",1,55,1,"Corporate Finance",153974.58,30794.916,1,57,1,"Corporate Finance",158747.79,31749.56,264,69,7411,242,438,0.0326541627310754,0.0591013358521117,263,1,231,53,6391,203,373,0.031763417305586,0.0583633234235644,8,2,246,6,16,0.024390243902439,0.0650406504065041,"Standard","Standard"
"635",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,26,3,2,0.115384615384615,0.0769230769230769,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,NA,"",114047.35,28511.8375,NA,NA,NA,"",116898.53,NA,74,16,1435,109,73,0.0759581881533101,0.0508710801393728,73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",0,37,0,"Global Product Engineering & Safety",78577.87,7857.787,0,39,0,"Global Product Engineering & Safety",81013.78,8101.38,89,22,2442,139,82,0.0569205569205569,0.0335790335790336,89,0,84,20,2396,134,81,0.0559265442404007,0.0338063439065108,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"638",1,33,0,"Marketing",138375,20756.25,1,34,1,"Marketing",164800,24720,71,41,1842,62,61,0.0336590662323561,0.0331161780673181,71,0,33,16,739,28,23,0.0378890392422192,0.0311231393775372,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"639",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,2,2,22,1,0,0.0454545454545455,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,NA,"",37573.58,0,NA,NA,NA,"",38700.79,NA,88,34,1580,69,87,0.0436708860759494,0.0550632911392405,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",1,51,0,"Sourcing",67980,0,1,52,0,"Manufacturing Professionals",70019.4,7001.94,8,5,292,19,19,0.0650684931506849,0.0650684931506849,7,1,8,5,292,19,19,0.0650684931506849,0.0650684931506849,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"642",NA,NA,NA,"",90771.72,22692.93,NA,NA,NA,"",90771.72,31770.1,82,42,3211,87,92,0.0270943631267518,0.028651510432887,77,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,1,1,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",0,62,0,"Customer Service",28017.6,1120.704,0,64,0,"Customer Service",29286.4,1171.46,84,39,2109,143,77,0.0678046467520152,0.0365101944049312,84,0,58,26,1513,100,50,0.0660938532716457,0.0330469266358229,NA,NA,NA,NA,NA,NA,NA,"Luxury","Luxury"
"645",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,2,4,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",1,37,0,"Marketing",42377.92,0,1,39,0,"Direct to Consumer (DTC)",60000.72,NA,193,38,4351,189,283,0.0434382900482648,0.0650425189611584,144,49,151,26,3464,137,233,0.0395496535796767,0.0672632794457275,1,1,37,1,4,0.027027027027027,0.108108108108108,"Luxury","Luxury"
"647",NA,NA,NA,"",33779.2,0,NA,NA,NA,"",34611.2,NA,86,7,1194,64,100,0.0536013400335008,0.0837520938023451,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,39,11,840,16,38,0.019047619047619,0.0452380952380952,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,23,5,414,7,19,0.0169082125603865,0.0458937198067633,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",1,58,0,"Sourcing",84775.05,8477.505,1,60,0,"Other",87318.3,8731.83,117,30,2777,147,181,0.05293482175009,0.0651782499099748,109,8,110,26,2644,138,176,0.0521936459909228,0.0665658093797277,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"651",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,4,4,168,5,12,0.0297619047619048,0.0714285714285714,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",0,56,0,"Corporate Finance",50708.8,0,0,57,0,"Corporate Finance",52230.06,NA,41,14,1104,42,67,0.0380434782608696,0.0606884057971014,41,0,31,10,778,24,49,0.0308483290488432,0.0629820051413882,NA,NA,NA,NA,NA,NA,NA,"Standard","Standard"
"653",NA,NA,NA,"",58576.4,5857.64,NA,NA,NA,"",59747.93,NA,10,8,552,23,30,0.0416666666666667,0.0543478260869565,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",NA,NA,NA,"",103652.64,25913.16,NA,NA,NA,"",124697.3,43644.06,93,31,2453,128,123,0.0521810028536486,0.0501426824296779,90,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,NA,"",62032.88,15508.22,NA,NA,NA,"",62032.88,21711.51,119,35,6214,140,289,0.0225297714837464,0.0465078854200193,105,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",1,42,0,"Sourcing",39801.32,1592.0528,1,43,0,"Customer Service",40580.8,1623.23,107,40,2877,132,203,0.045881126173097,0.0705596107055961,106,1,65,26,1581,75,124,0.047438330170778,0.0784313725490196,8,2,271,11,12,0.040590405904059,0.044280442804428,"Luxury","Luxury"
"657",NA,NA,NA,"",NA,NA,NA,NA,NA,"",88400,NA,46,12,1335,67,116,0.050187265917603,0.0868913857677903,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,3,2,34,0,1,0,0.0294117647058824,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0,55,0,"Other",40575.54,0,NA,NA,NA,"",41873.96,NA,13,8,190,13,14,0.068421052631579,0.0736842105263158,13,0,9,6,154,11,10,0.0714285714285714,0.0649350649350649,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"660",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,68,37,1619,78,54,0.048177887584929,0.0333539221741816,65,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",NA,NA,NA,"",811099.9,811099.9,1,55,0,"Executive Committee and Staff",1000000.04,1150000.05,59,19,2665,119,151,0.0446529080675422,0.0566604127579737,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxury"
"662",0,35,0,"Information Technology",94760.16,9476.016,0,36,0,"Information Technology",99498.17,9949.82,187,47,5158,290,325,0.0562233423807677,0.0630089181853432,181,6,74,19,1846,107,115,0.0579631635969664,0.062296858071506,51,6,1335,71,85,0.0531835205992509,0.0636704119850187,"Standard","Standard"
"663",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,14,5,321,9,28,0.0280373831775701,0.0872274143302181,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,8,6,326,10,9,0.0306748466257669,0.0276073619631902,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",1,38,0,"Information Technology",86318.57,8631.857,NA,NA,NA,"",88908.13,8890.81,7,5,126,6,8,0.0476190476190476,0.0634920634920635,7,0,5,3,106,5,7,0.0471698113207547,0.0660377358490566,NA,NA,NA,NA,NA,NA,NA,"Standard",NA
"666",1,39,1,"Other",131123.98,26224.796,NA,NA,NA,"",133090.88,26618.18,63,21,2043,108,109,0.052863436123348,0.0533529123837494,60,3,23,6,803,47,46,0.0585305105853051,0.0572851805728518,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
"667",1,34,0,"Information Technology",39999.96,1599.9984,1,54,0,"Information Technology",40999.92,1640,100,55,1588,57,101,0.0358942065491184,0.0636020151133501,100,0,64,33,1040,35,59,0.0336538461538462,0.0567307692307692,3,3,89,4,3,0.0449438202247191,0.0337078651685393,"Luxury","Luxury"
"668",1,61,1,"Information Technology",118178.31,11817.831,1,63,1,"Information Technology",126000.31,18900.05,246,66,4696,240,269,0.0511073253833049,0.057282793867121,246,0,96,28,1508,80,93,0.0530503978779841,0.0616710875331565,83,15,1775,95,85,0.0535211267605634,0.047887323943662,"Standard","Standard"
"669",1,48,0,"Sourcing",50377.6,2015.104,NA,NA,NA,"",52395.2,2095.81,2,1,41,3,4,0.0731707317073171,0.0975609756097561,2,0,2,1,41,3,4,0.0731707317073171,0.0975609756097561,NA,NA,NA,NA,NA,NA,NA,"Luxury",NA
